ride_id,started_at,ended_at,start_station_name,end_station_name,ride_length,bike_type,costumer_type,ride_duration,ride_month,day_of_week
8E1938005BB5C104,10/6/2021 18:09:00,10/6/2021 18:17:00,Federal St & Polk St,Clark St & Lake St,0:08:13,classic_bike,member,8,10,Wednesday
52B6ED2059B8CDC3,10/6/2021 18:11:00,10/6/2021 18:23:00,Wilton Ave & Diversey Pkwy,Clark St & Drummond Pl,0:12:27,classic_bike,member,12,10,Wednesday
9C6D776AB2CC516B,10/6/2021 18:11:00,10/6/2021 18:22:00,Southport Ave & Belmont Ave,DuSable Lake Shore Dr & Belmont Ave,0:10:52,electric_bike,casual,11,10,Wednesday
002E54FC84E59B9B,10/6/2021 18:12:00,10/6/2021 18:23:00,Wabash Ave & Grand Ave,Clinton St & Washington Blvd,0:10:59,classic_bike,member,11,10,Wednesday
7678F8F8A390EF3C,10/6/2021 18:12:00,10/6/2021 18:12:00,Damen Ave & Pierce Ave,Damen Ave & Pierce Ave,0:00:42,electric_bike,member,0,10,Wednesday
AE09A08B3A783F5E,10/6/2021 18:12:00,10/6/2021 18:14:00,Central Park Ave & Bloomingdale Ave,Central Park Ave & North Ave,0:01:46,classic_bike,member,2,10,Wednesday
93D79628A8A67DF7,10/6/2021 18:12:00,10/6/2021 18:33:00,Montrose Harbor,Stockton Dr & Wrightwood Ave,0:21:38,classic_bike,member,21,10,Wednesday
052BA8023455B958,10/6/2021 18:13:00,10/6/2021 18:20:00,Bissell St & Armitage Ave,Elston Ave & Cortland St,0:06:22,classic_bike,casual,7,10,Wednesday
CFEE4748A8A1BDEB,10/6/2021 18:13:00,10/6/2021 18:24:00,DuSable Lake Shore Dr & Monroe St,Fairbanks St & Superior St,0:11:23,classic_bike,member,11,10,Wednesday
89A8FDEA7F3CF60C,10/6/2021 18:14:00,10/6/2021 18:24:00,Clark St & Newport St,Sheridan Rd & Irving Park Rd,0:09:51,classic_bike,casual,10,10,Wednesday
7E7B3E8BD0093DB4,10/6/2021 18:14:00,10/6/2021 18:19:00,Clark St & Elm St,DuSable Lake Shore Dr & North Blvd,0:05:14,electric_bike,member,5,10,Wednesday
7B27C87B1D2BEB8D,10/6/2021 18:14:00,10/6/2021 18:29:00,DuSable Lake Shore Dr & Ohio St,Larrabee St & Armitage Ave,0:15:50,classic_bike,casual,15,10,Wednesday
4320A78DE21718EA,10/6/2021 18:14:00,10/6/2021 18:20:00,Clinton St & Washington Blvd,Kingsbury St & Kinzie St,0:05:36,classic_bike,member,6,10,Wednesday
7002E94ACDA5E0D1,10/6/2021 18:15:00,10/6/2021 18:31:00,Damen Ave & Chicago Ave,Hermitage Ave & Polk St,0:16:02,classic_bike,member,16,10,Wednesday
CA4F23A674110130,10/6/2021 18:15:00,10/6/2021 18:25:00,Racine Ave & Fullerton Ave,Burling St & Diversey Pkwy,0:09:06,classic_bike,member,10,10,Wednesday
6F009B33A31F708F,10/6/2021 18:16:00,10/6/2021 18:25:00,Smith Park,Damen Ave & Pierce Ave,0:08:30,electric_bike,casual,9,10,Wednesday
60C66F64E1022AEA,10/6/2021 18:16:00,10/6/2021 18:30:00,Greenview Ave & Diversey Pkwy,Clark St & Lincoln Ave,0:14:18,classic_bike,member,14,10,Wednesday
FF7B3341E64EC4F1,10/6/2021 18:16:00,10/6/2021 18:34:00,Streeter Dr & Grand Ave,DuSable Lake Shore Dr & Belmont Ave,0:18:23,electric_bike,member,18,10,Wednesday
513F6542FA69A724,10/6/2021 18:16:00,10/6/2021 18:33:00,Damen Ave & Chicago Ave,Green St & Randolph St,0:16:38,classic_bike,member,17,10,Wednesday
F1D89FCBC1A2EA43,10/6/2021 18:17:00,10/6/2021 18:36:00,Lakefront Trail & Wilson Ave,Broadway & Argyle St,0:19:16,classic_bike,member,19,10,Wednesday
640669DAC17BC1DB,10/6/2021 18:17:00,10/6/2021 18:17:00,Kedzie Ave & Palmer Ct,Kedzie Ave & Palmer Ct,0:00:04,classic_bike,member,0,10,Wednesday
B93A656DC37C68DD,10/6/2021 18:18:00,10/6/2021 18:39:00,State St & Kinzie St,Damen Ave & Division St,0:21:06,classic_bike,member,21,10,Wednesday
EEF6B2C8D7DA28E2,10/6/2021 18:18:00,10/6/2021 18:41:00,Central Park Ave & Elbridge Ave,Wilton Ave & Diversey Pkwy,0:22:47,electric_bike,member,23,10,Wednesday
1EBFDF4C23039376,10/6/2021 18:18:00,10/6/2021 18:40:00,Dayton St & North Ave,Sheridan Rd & Buena Ave,0:22:38,classic_bike,member,22,10,Wednesday
6A4FF2A9D88B8443,10/6/2021 18:18:00,10/6/2021 18:35:00,Racine Ave & Belmont Ave,Broadway & Ridge Ave,0:17:23,electric_bike,casual,17,10,Wednesday
4BC9CF20BB5EE0D3,10/6/2021 18:18:00,10/6/2021 18:28:00,Wilton Ave & Belmont Ave,Clark St & Leland Ave,0:10:39,electric_bike,member,10,10,Wednesday
FF625C062D6C996E,10/6/2021 18:19:00,10/6/2021 18:22:00,Federal St & Polk St,Delano Ct & Roosevelt Rd,0:03:08,electric_bike,member,3,10,Wednesday
0CE668903BBAE3AB,10/6/2021 18:19:00,10/6/2021 18:22:00,Wilton Ave & Diversey Pkwy,Clark St & Drummond Pl,0:03:51,classic_bike,member,3,10,Wednesday
B66CFA37F3FB8600,10/6/2021 18:19:00,10/6/2021 18:28:00,Dearborn St & Erie St,DuSable Lake Shore Dr & North Blvd,0:08:58,classic_bike,member,9,10,Wednesday
3A2D0382D622220F,10/6/2021 18:19:00,10/6/2021 18:31:00,Wells St & Concord Ln,New St & Illinois St,0:11:19,electric_bike,member,12,10,Wednesday
71E0FAD1B3ECAF8C,10/6/2021 18:20:00,10/6/2021 18:30:00,Larrabee St & Webster Ave,Ritchie Ct & Banks St,0:09:53,classic_bike,member,10,10,Wednesday
DA38CA38C79032EE,10/6/2021 18:20:00,10/6/2021 18:31:00,Clarendon Ave & Junior Ter,Hampden Ct & Diversey Ave,0:11:02,electric_bike,casual,11,10,Wednesday
27F0B3FDF6FB2A98,10/6/2021 18:20:00,10/6/2021 18:28:00,Wallace St & 35th St,State St & 33rd St,0:08:10,classic_bike,member,8,10,Wednesday
182238614EB31938,10/6/2021 18:21:00,10/6/2021 18:25:00,Larrabee St & Webster Ave,Halsted St & Dickens Ave,0:03:41,classic_bike,member,4,10,Wednesday
C98E80C26F56C07E,10/6/2021 18:21:00,10/6/2021 18:33:00,Milwaukee Ave & Rockwell St,Ashland Ave & Division St,0:12:22,electric_bike,member,12,10,Wednesday
4E5CF443DD528215,10/6/2021 18:21:00,10/6/2021 18:36:00,Indiana Ave & 26th St,Michigan Ave & 8th St,0:15:00,classic_bike,casual,15,10,Wednesday
9743153FCA7DA900,10/6/2021 18:21:00,10/6/2021 18:26:00,Broadway & Wilson - Truman College Vaccination Site,Clark St & Leland Ave,0:05:12,electric_bike,casual,5,10,Wednesday
30141328AB4B879D,10/6/2021 18:23:00,10/6/2021 18:29:00,Clark St & Lake St,Financial Pl & Ida B Wells Dr,0:06:06,classic_bike,member,6,10,Wednesday
28C509801743B8E9,10/6/2021 18:23:00,10/6/2021 19:33:00,DuSable Lake Shore Dr & Belmont Ave,Shore Dr & 55th St,1:10:52,classic_bike,member,70,10,Wednesday
2DB6386ED82351D8,10/6/2021 18:23:00,10/6/2021 18:29:00,Wilton Ave & Belmont Ave,Pine Grove Ave & Waveland Ave,0:06:15,classic_bike,member,6,10,Wednesday
364D9CEDF3F6EBBE,10/6/2021 18:25:00,10/6/2021 18:27:00,Franklin St & Illinois St,Wells St & Hubbard St,0:01:28,classic_bike,member,2,10,Wednesday
44FC327DB873F056,10/6/2021 18:25:00,10/6/2021 18:39:00,Bissell St & Armitage Ave,Kingsbury St & Kinzie St,0:14:00,classic_bike,casual,14,10,Wednesday
13E3FF8758F56353,10/6/2021 18:25:00,10/6/2021 18:29:00,Aberdeen St & Monroe St,Ada St & Washington Blvd,0:03:18,classic_bike,member,4,10,Wednesday
239FC552FD6509F4,10/6/2021 18:26:00,10/6/2021 18:36:00,Wabash Ave & Roosevelt Rd,Calumet Ave & 21st St,0:09:06,electric_bike,casual,10,10,Wednesday
207541DF8440BB1C,10/6/2021 18:26:00,10/6/2021 18:35:00,Broadway & Belmont Ave,Southport Ave & Belmont Ave,0:08:41,classic_bike,member,9,10,Wednesday
6C04FD2D525D1032,10/6/2021 18:27:00,10/6/2021 18:48:00,Michigan Ave & Madison St,Clinton St & 18th St,0:20:33,classic_bike,casual,21,10,Wednesday
CB03412FCBC6C17A,10/6/2021 18:27:00,10/6/2021 18:33:00,LaSalle St & Jackson Blvd,Clinton St & Washington Blvd,0:05:51,classic_bike,member,6,10,Wednesday
C774288DF5F01593,10/6/2021 18:28:00,10/6/2021 18:37:00,Dearborn St & Erie St,Green St & Madison St,0:08:30,electric_bike,member,9,10,Wednesday
70057F9266B9FB7D,10/6/2021 18:29:00,10/6/2021 18:36:00,Milwaukee Ave & Wabansia Ave,Milwaukee Ave & Rockwell St,0:06:40,classic_bike,member,7,10,Wednesday
9B70037F0FFA3B26,10/6/2021 18:29:00,10/6/2021 18:42:00,Dearborn St & Adams St,Rush St & Cedar St,0:12:19,electric_bike,member,13,10,Wednesday
9126E65321FEA94B,10/6/2021 18:29:00,10/6/2021 18:33:00,Clark St & Schiller St,Wells St & Walton St,0:04:36,classic_bike,member,4,10,Wednesday
1A807673BC7A8042,10/6/2021 18:30:00,10/6/2021 18:36:00,Rush St & Hubbard St,Franklin St & Chicago Ave,0:06:00,classic_bike,casual,6,10,Wednesday
AAC887482B955B0F,10/6/2021 18:31:00,10/6/2021 18:44:00,Milwaukee Ave & Wabansia Ave,Racine Ave & Fullerton Ave,0:13:15,electric_bike,member,13,10,Wednesday
1BA67171E7DF095F,10/6/2021 18:31:00,10/6/2021 18:38:00,Millennium Park,DuSable Lake Shore Dr & Monroe St,0:06:04,classic_bike,member,7,10,Wednesday
4CABF3E114CC2EAC,10/6/2021 18:32:00,10/6/2021 18:45:00,Pine Grove Ave & Irving Park Rd,Halsted St & Dickens Ave,0:13:20,electric_bike,member,13,10,Wednesday
0F203CCB09F15902,10/6/2021 18:32:00,10/6/2021 18:44:00,Elizabeth (May) St & Fulton St,Sedgwick St & Huron St,0:12:16,classic_bike,member,12,10,Wednesday
AE02F528D229FCEB,10/6/2021 18:32:00,10/6/2021 19:06:00,Theater on the Lake,Theater on the Lake,0:34:15,docked_bike,casual,34,10,Wednesday
40D231FA5C4234E5,10/6/2021 18:33:00,10/6/2021 18:56:00,St. Clair St & Erie St,LaSalle St & Washington St,0:23:17,classic_bike,member,23,10,Wednesday
44AB855D4E90133E,10/6/2021 18:33:00,10/6/2021 18:43:00,900 W Harrison St,Halsted St & Maxwell St,0:09:49,classic_bike,member,10,10,Wednesday
F6E7B270C3F4DBF8,10/6/2021 18:33:00,10/6/2021 18:45:00,Dusable Harbor,Burnham Harbor,0:12:19,classic_bike,member,12,10,Wednesday
FDD9A834CB0B07B4,10/6/2021 18:33:00,10/6/2021 18:44:00,Wells St & Concord Ln,St. Clair St & Erie St,0:11:32,classic_bike,casual,11,10,Wednesday
8E4B5A54D554B2C9,10/6/2021 18:34:00,10/6/2021 18:48:00,Sheffield Ave & Willow St,Noble St & Milwaukee Ave,0:14:39,classic_bike,member,14,10,Wednesday
A63508CC8AA6C33F,10/6/2021 18:34:00,10/6/2021 19:05:00,Sheridan Rd & Loyola Ave,Broadway & Thorndale Ave,0:30:59,classic_bike,member,31,10,Wednesday
89FC896245058844,10/6/2021 18:34:00,10/6/2021 18:42:00,Wells St & Elm St,Clifton Ave & Armitage Ave,0:08:34,electric_bike,casual,8,10,Wednesday
BBF078A53A5E3EA7,10/6/2021 18:35:00,10/6/2021 18:37:00,Wabash Ave & Roosevelt Rd,Michigan Ave & 14th St,0:02:18,classic_bike,member,2,10,Wednesday
7498C1AB3024EE5C,10/6/2021 18:35:00,10/6/2021 18:51:00,Clark St & Wrightwood Ave,Sheffield Ave & Kingsbury St,0:16:22,classic_bike,casual,16,10,Wednesday
D6ED31C65430A81C,10/6/2021 18:35:00,10/6/2021 18:44:00,Larrabee St & Division St,Dearborn Pkwy & Delaware Pl,0:08:30,classic_bike,casual,9,10,Wednesday
BD0606F1313749C0,10/6/2021 18:36:00,10/6/2021 18:40:00,Elston Ave & Cortland St,Damen Ave & Cortland St,0:04:19,classic_bike,member,4,10,Wednesday
73BAC1B5817D1720,10/6/2021 18:37:00,10/6/2021 18:43:00,Ellis Ave & 58th St,Ellis Ave & 53rd St,0:06:27,classic_bike,member,6,10,Wednesday
A92FB8BCCFDA822A,10/6/2021 18:37:00,10/6/2021 19:01:00,DuSable Lake Shore Dr & Monroe St,Clark St & Wellington Ave,0:23:14,electric_bike,member,24,10,Wednesday
FD0C25D74DBF09C8,10/6/2021 18:37:00,10/6/2021 18:40:00,Albany Ave & Montrose Ave,Kedzie Ave & Leland Ave,0:03:12,classic_bike,member,3,10,Wednesday
4E45309EAF622ECC,10/6/2021 18:37:00,10/6/2021 18:47:00,Lincoln Ave & Roscoe St,Broadway & Cornelia Ave,0:10:25,classic_bike,member,10,10,Wednesday
ECBCCE4334C46352,10/6/2021 18:38:00,10/6/2021 18:57:00,May St & Taylor St,Emerald Ave & 31st St,0:19:56,electric_bike,member,19,10,Wednesday
C12AE9F06D07356B,10/6/2021 18:38:00,10/6/2021 18:51:00,Wood St & Augusta Blvd,Winchester Ave & Elston Ave,0:13:02,classic_bike,member,13,10,Wednesday
2080C199AB06CD7C,10/6/2021 18:38:00,10/6/2021 18:45:00,Sheffield Ave & Fullerton Ave,Clark St & Wrightwood Ave,0:07:15,electric_bike,member,7,10,Wednesday
E072823277F67FBB,10/6/2021 18:38:00,10/6/2021 18:48:00,Seeley Ave & Roscoe St,Clark St & Newport St,0:09:46,classic_bike,member,10,10,Wednesday
4D9A4EDAC03849EB,10/6/2021 18:38:00,10/6/2021 18:56:00,Leavitt St & Armitage Ave,Ashland Ave & Augusta Blvd,0:18:19,electric_bike,member,18,10,Wednesday
E79B8DE4532320C7,10/6/2021 18:39:00,10/6/2021 18:48:00,Ravenswood Ave & Lawrence Ave,Sheridan Rd & Lawrence Ave,0:09:07,classic_bike,casual,9,10,Wednesday
0B66331AEAE79374,10/6/2021 18:39:00,10/6/2021 19:09:00,Dusable Harbor,Lakeview Ave & Fullerton Pkwy,0:30:26,classic_bike,member,30,10,Wednesday
A5C817650DDDB15A,10/6/2021 18:40:00,10/6/2021 18:45:00,Clark St & Winnemac Ave,Ravenswood Ave & Lawrence Ave,0:05:26,classic_bike,member,5,10,Wednesday
B1343E23EED2BBE2,10/6/2021 18:40:00,10/6/2021 18:44:00,Carpenter St & Huron St,N Green St & W Lake St,0:04:16,electric_bike,member,4,10,Wednesday
B7122DD5D412C085,10/6/2021 18:40:00,10/6/2021 18:43:00,Morgan St & Polk St,Halsted St & Polk St,0:03:05,classic_bike,member,3,10,Wednesday
A5B81E563321FC79,10/6/2021 18:42:00,10/6/2021 18:45:00,Wells St & Polk St,Dearborn St & Van Buren St,0:03:08,classic_bike,casual,3,10,Wednesday
E1F5C74D6E7D01E6,10/6/2021 18:42:00,10/6/2021 18:56:00,Sedgwick St & North Ave,Carpenter St & Huron St,0:14:44,classic_bike,member,14,10,Wednesday
7E2F96D6F34C43DF,10/6/2021 18:42:00,10/6/2021 18:52:00,Columbus Dr & Randolph St,Federal St & Polk St,0:09:40,electric_bike,member,10,10,Wednesday
92AF7AB718634B6C,10/6/2021 18:43:00,10/6/2021 18:56:00,Wells St & Elm St,Ashland Ave & Division St,0:12:58,classic_bike,casual,13,10,Wednesday
0C8BE87C282DBD07,10/6/2021 18:43:00,10/6/2021 18:46:00,Ellis Ave & 60th St,Ellis Ave & 58th St,0:02:21,classic_bike,member,3,10,Wednesday
26246664D715D8A5,10/6/2021 18:44:00,10/6/2021 18:56:00,Clark St & Drummond Pl,Clark St & Schiller St,0:12:29,classic_bike,member,12,10,Wednesday
D9D39BBA7B655F13,10/6/2021 18:44:00,10/6/2021 19:01:00,State St & Pearson St,Damen Ave & Division St,0:17:23,classic_bike,member,17,10,Wednesday
92F313EF2EBF0D40,10/6/2021 18:44:00,10/6/2021 19:03:00,DuSable Lake Shore Dr & Monroe St,Buckingham Fountain,0:18:25,classic_bike,member,19,10,Wednesday
A5826B6EACC72F9E,10/6/2021 18:45:00,10/6/2021 18:53:00,Sheffield Ave & Wellington Ave,Lincoln Ave & Roscoe St,0:07:52,classic_bike,member,8,10,Wednesday
F016F66A9B03CC68,10/6/2021 18:45:00,10/6/2021 18:47:00,Wells St & Elm St,Clark St & Schiller St,0:02:46,electric_bike,casual,2,10,Wednesday
40FDC0EED4C3CB55,10/6/2021 18:45:00,10/6/2021 18:58:00,Sheffield Ave & Kingsbury St,Clinton St & Lake St,0:12:23,electric_bike,casual,13,10,Wednesday
25C1A2184C12E337,10/6/2021 18:45:00,10/6/2021 18:45:00,Damen Ave & Thomas St (Augusta Blvd),Damen Ave & Thomas St (Augusta Blvd),0:00:05,electric_bike,member,0,10,Wednesday
EADFAA97BAE8F0FF,10/6/2021 18:46:00,10/6/2021 18:51:00,Wells St & Elm St,Wells St & Concord Ln,0:05:21,classic_bike,member,5,10,Wednesday
CBB91EECEF33B01F,10/6/2021 18:47:00,10/6/2021 18:49:00,Damen Ave & Chicago Ave,Leavitt St & Chicago Ave,0:02:17,classic_bike,member,2,10,Wednesday
1341293DE069F340,10/6/2021 18:47:00,10/6/2021 19:03:00,Wells St & Hubbard St,Ashland Ave & Division St,0:16:10,classic_bike,member,16,10,Wednesday
D380699746011645,10/6/2021 18:48:00,10/6/2021 19:45:00,Halsted St & Clybourn Ave,Dayton St & North Ave,0:57:25,electric_bike,casual,57,10,Wednesday
67A9847DEFC21080,10/6/2021 18:48:00,10/6/2021 18:57:00,Desplaines St & Randolph St,New St & Illinois St,0:08:55,electric_bike,member,9,10,Wednesday
918682A96321E0E1,10/6/2021 18:48:00,10/6/2021 19:04:00,Wabash Ave & Adams St,Wells St & Elm St,0:16:05,classic_bike,member,16,10,Wednesday
C0C9CF00A904A19D,10/6/2021 18:48:00,10/6/2021 18:51:00,Wentworth Ave & 33rd St,State St & 33rd St,0:02:46,classic_bike,member,3,10,Wednesday
EA8936604CC5FF45,10/6/2021 18:49:00,10/6/2021 18:56:00,LaSalle St & Illinois St,Wells St & Elm St,0:06:53,classic_bike,member,7,10,Wednesday
B355A7D5578D6D1C,10/6/2021 18:49:00,10/6/2021 19:07:00,Wells St & Concord Ln,DuSable Lake Shore Dr & Monroe St,0:17:48,classic_bike,member,18,10,Wednesday
5443A02A866728CF,10/6/2021 18:49:00,10/6/2021 19:32:00,Orleans St & Chestnut St (NEXT Apts),Ogden Ave & Chicago Ave,0:43:27,classic_bike,casual,43,10,Wednesday
DF83A056AF398887,10/6/2021 18:50:00,10/6/2021 18:58:00,Daley Center Plaza,Sedgwick St & Huron St,0:07:35,classic_bike,member,8,10,Wednesday
74F5A48C449AD599,10/6/2021 18:50:00,10/6/2021 19:15:00,University Ave & 57th St,Ellis Ave & 55th St,0:24:48,classic_bike,casual,25,10,Wednesday
5634C869DA92D68D,10/6/2021 18:51:00,10/6/2021 19:54:00,Michigan Ave & Oak St,Michigan Ave & Oak St,1:02:48,classic_bike,casual,63,10,Wednesday
CB9E2469D652BB01,10/6/2021 18:51:00,10/6/2021 19:33:00,LaSalle St & Illinois St,Lincoln Ave & Addison St,0:42:07,classic_bike,member,42,10,Wednesday
255CEA121D3FD6E1,10/6/2021 18:51:00,10/6/2021 19:02:00,Aberdeen St & Jackson Blvd,Sangamon St & Washington Blvd,0:10:45,docked_bike,casual,11,10,Wednesday
A490D4342D2D5F3F,10/6/2021 18:52:00,10/6/2021 19:01:00,Burling St & Diversey Pkwy,Larrabee St & Armitage Ave,0:09:32,classic_bike,casual,9,10,Wednesday
C8DE7C1F79FCD2BE,10/6/2021 18:52:00,10/6/2021 19:15:00,Fairbanks Ct & Grand Ave,Green St & Madison St,0:22:58,classic_bike,casual,23,10,Wednesday
EEAFA8449E6D618C,10/6/2021 18:52:00,10/6/2021 18:59:00,Halsted St & Willow St,Halsted St & Wrightwood Ave,0:07:44,classic_bike,casual,7,10,Wednesday
79F230BA907D6C2C,10/6/2021 18:52:00,10/6/2021 18:59:00,Clark St & Lunt Ave,Ridge Blvd & Howard St,0:06:47,electric_bike,member,7,10,Wednesday
C81A10509A76FFE7,10/6/2021 18:53:00,10/6/2021 19:04:00,Lincoln Ave & Diversey Pkwy,Clark St & Lincoln Ave,0:11:24,classic_bike,casual,11,10,Wednesday
DF581C2CC6938375,10/6/2021 18:53:00,10/6/2021 19:02:00,Noble St & Milwaukee Ave,Green St & Madison St,0:09:17,electric_bike,casual,9,10,Wednesday
488B8C467C9F21F3,10/6/2021 18:53:00,10/6/2021 19:01:00,Wells St & Concord Ln,Wells St & Huron St,0:07:54,electric_bike,member,8,10,Wednesday
393DDACC991EDFA3,10/6/2021 18:54:00,10/6/2021 18:59:00,Dearborn St & Erie St,Kingsbury St & Kinzie St,0:04:48,electric_bike,member,5,10,Wednesday
509DEB7616932BD8,10/6/2021 18:54:00,10/6/2021 19:07:00,Ravenswood Ave & Lawrence Ave,Sheridan Rd & Irving Park Rd,0:12:44,classic_bike,member,13,10,Wednesday
E5D03E641ED9B25A,10/6/2021 18:54:00,10/6/2021 19:03:00,Sheridan Rd & Lawrence Ave,Pine Grove Ave & Irving Park Rd,0:09:15,classic_bike,member,9,10,Wednesday
6871E26C48267073,10/6/2021 18:55:00,10/6/2021 19:00:00,Ravenswood Ave & Lawrence Ave,Clark St & Leland Ave,0:04:52,classic_bike,member,5,10,Wednesday
58B83FAA543DF2EA,10/6/2021 18:55:00,10/6/2021 19:31:00,Wilton Ave & Diversey Pkwy,Streeter Dr & Grand Ave,0:36:44,docked_bike,casual,36,10,Wednesday
EE09A800534C2D6F,10/6/2021 18:55:00,10/6/2021 19:04:00,Wells St & Hubbard St,Elizabeth (May) St & Fulton St,0:08:27,classic_bike,casual,9,10,Wednesday
DE46CB7D54EE05D7,10/6/2021 18:55:00,10/6/2021 19:03:00,Michigan Ave & 14th St,Calumet Ave & 21st St,0:07:52,classic_bike,member,8,10,Wednesday
6DEE34B2B49D55E1,10/6/2021 18:55:00,10/6/2021 19:03:00,DuSable Lake Shore Dr & North Blvd,Clark St & Elm St,0:07:40,classic_bike,member,8,10,Wednesday
D6AC52330E84A318,10/6/2021 18:56:00,10/6/2021 18:58:00,Rush St & Hubbard St,Fairbanks Ct & Grand Ave,0:01:58,electric_bike,member,2,10,Wednesday
2BCA7E449C88AC82,10/6/2021 18:56:00,10/6/2021 19:03:00,Kingsbury St & Kinzie St,Desplaines St & Randolph St,0:06:51,classic_bike,member,7,10,Wednesday
A37CE957B44F11C6,10/6/2021 18:57:00,10/6/2021 19:05:00,Sheffield Ave & Wellington Ave,Southport Ave & Roscoe St,0:08:06,classic_bike,member,8,10,Wednesday
AD2E74685F52B607,10/6/2021 18:57:00,10/6/2021 19:14:00,Claremont Ave & Hirsch St,Damen Ave & Wellington Ave,0:17:48,classic_bike,casual,17,10,Wednesday
ACAA3D54B33982D0,10/6/2021 18:57:00,10/6/2021 19:06:00,Orleans St & Hubbard St,Rush St & Superior St,0:08:41,classic_bike,casual,9,10,Wednesday
EE84A3E1141FFEC2,10/6/2021 18:58:00,10/6/2021 19:11:00,Sedgwick St & Huron St,Sedgwick St & Huron St,0:12:57,classic_bike,member,13,10,Wednesday
88C4D3C8FC833630,10/6/2021 18:59:00,10/6/2021 19:22:00,Wells St & Evergreen Ave,Southport Ave & Belmont Ave,0:22:36,classic_bike,member,23,10,Wednesday
8BA9C5A7698D79B9,10/6/2021 18:59:00,10/6/2021 19:04:00,Loomis St & Jackson Blvd,Loomis St & Lexington St,0:05:20,classic_bike,casual,5,10,Wednesday
FE847D7CC4F1F6D3,10/6/2021 19:00:00,10/6/2021 19:05:00,Clark St & Armitage Ave,Halsted St & Dickens Ave,0:04:43,electric_bike,member,5,10,Wednesday
610C5DD397A93B80,10/6/2021 19:00:00,10/6/2021 19:05:00,Clark St & Winnemac Ave,Winthrop Ave & Lawrence Ave,0:04:53,electric_bike,casual,5,10,Wednesday
E170697182FEDCB3,10/6/2021 19:00:00,10/6/2021 19:06:00,Sheridan Rd & Montrose Ave,Halsted St & Roscoe St,0:06:14,electric_bike,member,6,10,Wednesday
53407F9A0ECA0BB1,10/6/2021 19:01:00,10/6/2021 19:15:00,Broadway & Berwyn Ave,Broadway & Thorndale Ave,0:13:26,classic_bike,member,14,10,Wednesday
B7250EEA0D671535,10/6/2021 19:01:00,10/6/2021 19:35:00,Clark St & Drummond Pl,Western Ave & Division St,0:34:34,classic_bike,casual,34,10,Wednesday
EFF7570314CA2E9B,10/6/2021 19:02:00,10/6/2021 19:13:00,Logan Blvd & Elston Ave,Kedzie Ave & Milwaukee Ave,0:10:55,classic_bike,casual,11,10,Wednesday
A0B5B6EB1721A4EE,10/6/2021 19:03:00,10/6/2021 19:19:00,Ellis Ave & 60th St,Lake Park Ave & 56th St,0:16:23,classic_bike,member,16,10,Wednesday
2AA33B545B6B110E,10/6/2021 19:04:00,10/6/2021 19:06:00,Fairbanks Ct & Grand Ave,Rush St & Hubbard St,0:02:18,classic_bike,member,2,10,Wednesday
94064CFAC1D3B2BC,10/6/2021 19:04:00,10/6/2021 19:41:00,South Shore Dr & 71st St,Cornell Ave & Hyde Park Blvd,0:37:06,classic_bike,casual,37,10,Wednesday
4F173B0FD60D5746,10/6/2021 19:04:00,10/6/2021 19:17:00,Eckhart Park,Southport Ave & Wrightwood Ave,0:13:15,electric_bike,member,13,10,Wednesday
17B81CDA07F6D972,10/6/2021 19:04:00,10/6/2021 19:11:00,Damen Ave & Pierce Ave,Wood St & Chicago Ave,0:07:19,classic_bike,member,7,10,Wednesday
7BE220032C08676F,10/6/2021 19:04:00,10/6/2021 21:46:00,Museum of Science and Industry,Dorchester Ave & 63rd St,2:42:30,classic_bike,casual,162,10,Wednesday
303686252F7A7252,10/6/2021 19:06:00,10/6/2021 19:32:00,DuSable Lake Shore Dr & Diversey Pkwy,Michigan Ave & Oak St,0:26:12,classic_bike,casual,26,10,Wednesday
C41AF141E48C7F33,10/6/2021 19:07:00,10/6/2021 19:17:00,Milwaukee Ave & Wabansia Ave,California Ave & Milwaukee Ave,0:09:48,classic_bike,member,10,10,Wednesday
A01A42616ABCEBD7,10/6/2021 19:07:00,10/6/2021 19:19:00,Fairbanks Ct & Grand Ave,Clark St & Schiller St,0:12:29,classic_bike,casual,12,10,Wednesday
84A3A3E19747A7E7,10/6/2021 19:07:00,10/6/2021 19:12:00,Carpenter St & Huron St,Larrabee St & Kingsbury St,0:04:59,classic_bike,member,5,10,Wednesday
F77069C6ED697233,10/6/2021 19:07:00,10/6/2021 19:11:00,Michigan Ave & Washington St,Columbus Dr & Randolph St,0:03:47,classic_bike,member,4,10,Wednesday
B9839E9EF308F79F,10/6/2021 19:08:00,10/6/2021 19:34:00,Clark St & Drummond Pl,Streeter Dr & Grand Ave,0:25:52,classic_bike,member,26,10,Wednesday
9849DEABE89A58FE,10/6/2021 19:09:00,10/6/2021 19:15:00,Franklin St & Chicago Ave,Wells St & Evergreen Ave,0:05:11,classic_bike,member,6,10,Wednesday
DB9BD992957B8577,10/6/2021 19:09:00,10/6/2021 19:46:00,Milwaukee Ave & Wabansia Ave,Greenview Ave & Jarvis Ave,0:37:17,electric_bike,member,37,10,Wednesday
3D8943120E9A5E9B,10/6/2021 19:10:00,10/6/2021 19:43:00,Prairie Ave & 43rd St,Prairie Ave & 43rd St,0:32:54,classic_bike,member,33,10,Wednesday
